,id,hand_player,opponent_high_card,opponent_high_card_suit,opponent_medium_card,opponent_medium_card_suit,opponent_low_card,opponent_low_card_suit,self_high_card,self_high_card_suit,self_medium_card,self_medium_card_suit,self_low_card,self_low_card_suit,opponent_round_0,self_round_0,opponent_round_1,self_round_1,opponent_round_2,self_round_2,round_1_winner,round_2_winner,round_3_winner,who_asked_envido,who_asked_falta_envido,who_asked_real_envido,opponent_points_envido,self_points_envido,who_refused_envido,who_won_envido,balance_envido,who_asked_flor,who_asked_contra_flor,who_asked_contra_flor_resto,who_asked_truco,when_asked_truco,who_asked_retruco,when_asked_retruco,who_asked_vale_quatro,when_asked_vale_quatro,who_refused_truco,who_won_truco,balance_truco,opponent_old_points,self_old_points,opponent_new_points,self_new_points,opponent_hand_balance,self_hand_balance,opponent_hand_quality,self_hand_quality
834,878,1,50,4,8,1,1,2,24,1,16,3,3,4,10,10,11.0,11.0,9,9.0,2,1,2,0,0,0,24,6,0,0,0,,,,1,1,0,0,0,0,0,2,2,0,8,0,10,0,2,59,35
835,879,1,24,3,12,1,8,1,24,3,2,2,1,2,9,9,8.0,9.0,8,9.0,1,1,1,0,0,0,24,27,0,0,0,,,,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,44,37
836,880,2,42,1,24,2,12,2,6,2,1,2,1,1,8,9,8.0,9.0,8,9.0,1,1,1,2,0,0,24,24,0,2,2,,,,0,0,0,0,0,0,0,1,1,1,0,2,2,1,2,78,31
837,881,1,24,4,3,2,2,3,24,4,2,2,1,2,10,9,9.0,11.0,11,10.0,1,2,1,1,0,0,29,27,0,1,2,,,,0,0,0,0,0,0,0,1,1,2,2,5,2,3,0,29,28
838,882,2,16,2,2,1,1,4,52,3,24,1,7,2,8,1,8.0,1.0,8,1.0,2,2,2,0,0,0,5,3,0,0,0,,,,2,1,0,0,0,0,1,2,1,5,2,5,3,0,1,19,61
839,883,1,7,4,3,2,2,2,42,2,8,1,7,3,10,9,8.0,10.0,8,0.0,2,2,2,1,0,0,31,7,2,1,1,,,,2,1,0,0,0,0,0,2,2,5,3,6,5,1,2,12,52
840,884,2,16,2,8,3,2,3,24,4,16,1,4,3,8,1,8.0,1.0,8,1.0,2,2,2,2,0,0,5,29,0,2,2,,,,2,1,0,0,0,0,1,2,1,6,5,6,8,0,3,26,36
841,885,1,16,3,7,2,3,4,40,4,6,2,1,3,9,10,8.0,11.0,8,0.0,2,2,2,0,0,0,6,7,0,0,0,,,,1,2,0,0,0,0,0,2,2,6,8,6,10,0,2,26,48
842,886,1,12,2,8,4,1,3,24,4,12,1,3,1,9,9,8.0,11.0,8,1.0,1,1,1,0,0,0,24,29,0,0,0,,,,2,1,1,2,0,0,2,1,2,8,10,10,10,2,0,21,35
843,887,2,52,1,7,4,2,3,12,3,8,3,1,2,9,9,11.0,10.0,8,,1,1,1,0,0,0,5,21,0,0,0,,,,1,2,0,0,0,0,0,1,2,10,10,12,10,2,0,61,20
844,888,1,24,3,16,4,6,2,52,3,12,1,4,3,9,10,11.0,11.0,8,,2,2,2,1,0,0,25,7,2,1,1,,,,2,1,0,0,0,0,0,2,2,12,10,13,12,1,2,46,72
845,889,2,16,1,1,1,1,2,24,4,16,1,3,1,11,9,9.0,10.0,9,11.0,1,2,2,2,0,0,26,29,1,2,1,,,,0,0,0,0,0,0,0,2,1,13,12,13,14,0,2,18,28
846,890,1,24,3,7,1,3,3,12,3,12,2,1,1,9,10,11.0,10.0,10,9.0,2,1,1,0,0,0,23,4,0,0,0,,,,2,1,0,0,0,0,0,1,2,13,14,15,14,2,0,34,20
847,891,2,24,3,16,3,3,3,8,1,6,1,4,3,11,9,10.0,1.0,8,1.0,1,1,1,2,0,0,29,27,0,2,2,,,,0,0,0,0,0,0,0,1,1,15,14,16,16,1,2,43,28
848,892,1,40,2,16,1,1,4,7,1,4,3,3,4,10,9,11.0,1.0,8,1.0,1,1,1,1,0,0,26,33,0,2,2,,,,0,0,0,0,0,0,0,1,1,16,16,17,18,1,2,57,26
849,893,2,24,4,7,3,4,3,24,1,16,2,7,3,11,9,9.0,10.0,10,11.0,1,2,2,2,0,0,7,22,1,2,1,,,,2,2,1,3,0,0,0,2,3,17,18,17,22,0,4,35,38
850,894,1,24,1,12,1,3,3,42,2,7,1,6,2,9,11,10.0,9.0,11,10.0,2,1,1,1,0,0,29,7,2,1,1,,,,1,2,0,0,0,0,0,1,2,17,22,20,22,3,0,39,60
851,895,2,52,1,24,1,1,2,42,1,8,1,2,3,10,9,11.0,10.0,8,,1,1,1,1,0,0,28,7,2,1,1,,,,2,1,1,2,0,0,0,1,3,20,22,24,22,4,0,77,68
852,896,2,8,4,4,4,3,3,3,3,2,2,1,4,8,9,8.0,9.0,8,9.0,1,1,1,0,0,0,26,6,0,0,0,,,,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,15,8
853,897,1,24,2,8,4,1,3,8,4,7,2,7,1,10,9,9.0,9.0,11,11.0,1,2,1,0,0,0,24,0,0,0,0,,,,1,2,2,3,1,3,0,1,4,1,0,5,0,4,0,33,23
854,898,2,24,2,2,3,1,1,8,1,3,4,3,2,8,1,8.0,1.0,8,1.0,1,1,1,0,0,0,5,6,0,0,0,,,,0,0,0,0,0,0,0,1,1,5,0,6,0,1,0,27,13
855,899,1,24,3,2,1,2,1,3,4,3,3,1,3,9,10,11.0,10.0,9,9.0,2,1,1,0,2,0,5,30,1,2,1,,,,0,0,0,0,0,0,0,1,1,6,0,7,1,1,1,28,6
856,900,2,24,2,16,4,4,2,12,1,8,3,1,4,9,10,10.0,11.0,8,9.0,2,1,1,0,0,0,7,4,0,0,0,,,,1,3,0,0,0,0,2,1,1,7,1,8,1,1,0,44,29
857,901,1,52,1,16,3,6,3,24,2,12,2,6,1,9,10,11.0,11.0,10,9.0,2,1,1,0,0,0,2,3,0,0,0,,,,1,2,2,3,0,0,0,1,3,8,1,11,1,3,0,74,46
858,902,2,16,4,4,2,2,3,8,4,4,3,3,1,11,11,9.0,10.0,8,9.0,1,2,1,0,0,0,29,27,0,0,0,,,,1,3,0,0,0,0,2,1,1,11,1,12,1,1,0,22,15
859,903,1,24,3,8,1,3,2,24,4,3,4,1,3,10,11,11.0,10.0,9,9.0,2,1,1,0,0,0,6,6,0,0,0,,,,2,2,0,0,0,0,0,1,2,12,1,14,1,2,0,35,33
860,904,2,50,4,6,1,2,4,24,2,2,1,2,3,9,11,10.0,9.0,8,1.0,2,1,1,0,0,0,5,5,0,0,0,,,,1,3,0,0,0,0,2,1,1,14,1,15,1,1,0,58,32
861,905,1,8,2,8,1,2,2,16,1,6,4,3,2,10,11,10.0,10.0,8,1.0,2,1,1,0,0,2,25,26,0,2,3,,,,2,2,1,3,0,0,2,1,2,15,1,17,4,2,3,18,27
862,906,2,24,4,7,1,1,1,4,1,2,3,2,3,8,1,8.0,1.0,8,1.0,1,1,1,0,2,0,24,32,1,2,1,,,,0,0,0,0,0,0,0,1,1,17,4,18,5,1,1,32,13
863,907,1,24,4,6,2,1,3,50,1,8,4,6,2,10,10,11.0,9.0,8,1.0,2,1,2,0,0,0,4,1,0,0,0,,,,2,3,0,0,0,0,1,2,1,18,5,18,6,0,1,31,62
864,908,2,24,3,8,1,8,3,50,2,7,4,2,3,9,10,9.0,1.0,8,1.0,1,1,1,2,0,0,3,25,1,2,1,,,,2,1,0,0,0,0,0,1,2,18,6,20,7,2,1,40,60
865,909,2,24,4,7,3,3,2,42,2,2,1,1,2,8,9,8.0,9.0,8,9.0,1,1,1,0,0,0,6,29,0,0,0,,,,0,0,0,0,0,0,0,1,1,25,7,26,7,1,0,34,50
866,911,1,12,2,7,4,3,4,16,3,7,1,3,3,11,11,8.0,10.0,8,0.0,2,2,2,0,0,0,6,6,0,0,0,,,,0,0,0,0,0,0,0,2,1,3,1,3,2,0,1,22,26
867,912,2,8,4,8,2,2,3,8,3,7,1,2,1,8,10,8.0,1.0,8,1.0,1,1,1,2,0,0,5,25,1,2,1,,,,1,1,0,0,0,0,2,1,1,3,2,4,3,1,1,18,18
868,913,1,7,2,1,1,1,1,6,4,3,3,2,2,8,1,8.0,1.0,8,1.0,2,2,2,0,0,0,4,6,0,0,0,,,,0,0,0,0,0,0,0,2,1,4,3,4,4,0,1,9,9
869,914,2,16,3,8,4,7,1,12,4,3,3,1,4,9,10,10.0,11.0,8,9.0,1,2,1,0,0,0,20,6,0,0,0,,,,2,3,1,3,0,0,2,1,2,4,4,6,4,2,0,31,21
870,915,1,12,3,7,2,3,2,24,1,7,4,2,3,11,9,10.0,11.0,9,10.0,1,2,2,1,0,0,6,5,2,1,1,,,,1,1,0,0,0,0,0,2,2,6,4,7,6,1,2,22,33
871,916,2,24,1,16,1,2,4,3,3,1,4,1,2,8,9,8.0,9.0,8,9.0,1,1,1,2,0,0,28,30,0,2,2,,,,1,1,0,0,0,0,2,1,1,7,6,8,8,1,2,42,20
872,917,1,16,1,4,1,3,1,24,3,24,2,8,1,11,10,8.0,9.0,8,0.0,2,2,2,0,0,1,28,23,2,1,1,,,,1,1,0,0,0,0,0,2,2,8,8,9,10,1,2,23,36
873,918,2,16,3,8,3,6,2,42,4,8,1,2,1,11,10,10.0,11.0,8,9.0,1,2,1,2,0,0,22,32,0,2,2,,,,1,3,0,0,0,0,2,1,1,9,10,10,12,1,2,30,52
874,919,1,16,4,7,4,2,3,24,4,6,1,4,4,10,9,11.0,11.0,9,10.0,1,2,2,0,0,0,27,7,0,0,0,1.0,,,1,1,0,0,0,0,0,2,2,10,12,13,14,3,2,25,35
875,920,2,42,1,6,4,6,4,16,2,7,3,2,1,8,10,8.0,1.0,8,1.0,1,1,1,0,0,0,7,5,0,0,0,,,,1,1,0,0,0,0,2,1,1,13,14,14,14,1,0,54,24
876,921,1,16,2,7,4,2,3,24,1,16,3,16,4,10,9,8.0,9.0,8,0.0,2,2,2,2,0,0,5,25,1,2,1,,,,2,1,0,0,0,0,0,2,2,14,14,14,17,0,3,25,47
877,922,2,8,4,2,4,1,2,16,1,3,4,1,3,10,9,11.0,11.0,8,10.0,1,2,1,0,0,0,24,6,0,0,0,,,,1,3,0,0,0,0,2,1,1,14,17,15,17,1,0,11,19
878,923,1,16,2,3,4,2,2,42,3,12,1,12,3,11,9,10.0,1.0,8,1.0,1,2,2,0,0,0,6,7,0,0,0,,,,2,2,0,0,0,0,1,2,1,15,17,15,18,0,1,21,57
879,924,2,16,1,16,3,7,3,16,3,12,4,6,1,10,10,10.0,11.0,8,,1,0,1,1,0,0,22,2,2,1,1,,,,1,1,0,0,0,0,0,1,2,15,18,18,18,3,0,39,38
880,925,1,16,2,8,4,2,3,12,1,3,2,1,3,10,11,11.0,10.0,8,9.0,2,1,1,1,0,2,5,30,1,2,2,,,,1,3,0,0,0,0,2,1,1,18,18,19,20,1,2,26,21
881,926,2,6,3,6,4,4,3,52,2,12,1,7,3,9,10,8.0,1.0,8,1.0,2,2,2,0,0,0,7,21,0,0,0,,,,2,2,0,0,0,0,1,2,1,19,20,19,21,0,1,16,65
882,927,1,12,2,6,3,4,1,8,2,7,3,6,1,11,9,10.0,10.0,8,11.0,1,2,2,1,0,0,21,20,2,1,1,,,,1,1,0,0,0,0,0,2,2,19,21,20,23,1,2,22,20
883,928,2,40,2,24,1,8,4,24,4,7,2,1,1,9,10,10.0,11.0,8,,1,0,1,0,0,0,7,4,0,0,0,,,,1,1,0,0,0,0,0,1,2,20,23,22,23,2,0,72,49
884,929,1,24,1,1,4,1,2,50,1,16,4,3,2,8,1,8.0,1.0,8,1.0,2,2,2,0,0,1,27,28,0,2,3,,,,0,0,0,0,0,0,0,2,1,22,23,22,27,0,4,26,54
885,931,1,50,4,8,4,2,4,8,1,6,3,3,2,8,1,8.0,1.0,8,1.0,1,1,1,1,0,0,26,6,2,1,1,,,,1,1,0,0,0,0,2,1,1,2,2,4,2,2,0,60,19
886,932,2,16,1,12,2,6,3,16,2,6,4,1,4,10,10,9.0,11.0,11,9.0,1,2,1,2,0,0,21,26,0,2,2,,,,1,1,0,0,0,0,0,1,2,4,2,6,4,2,2,34,29
887,933,1,24,3,8,4,4,2,24,1,1,4,1,1,8,9,8.0,9.0,8,9.0,1,1,1,0,0,0,7,4,0,0,0,,,,1,1,0,0,0,0,2,1,1,6,4,7,4,1,0,36,33
888,934,2,12,3,8,4,1,2,40,2,7,2,3,2,10,10,11.0,11.0,8,9.0,1,2,2,0,0,0,4,33,0,0,0,2.0,,,1,2,0,0,0,0,0,2,2,7,4,7,9,0,5,21,51
889,935,1,8,1,6,2,2,2,16,4,12,4,7,4,11,10,8.0,9.0,8,0.0,2,2,2,0,0,0,5,22,0,0,0,,,,0,0,0,0,0,0,0,2,1,7,9,7,10,0,1,16,29
890,936,2,42,1,8,3,4,4,16,2,7,4,6,2,10,10,9.0,9.0,11,11.0,1,2,1,0,0,0,7,22,0,0,0,,,,2,3,1,3,0,0,0,1,3,7,10,10,10,3,0,54,30
891,937,1,24,2,2,2,1,1,3,2,3,4,1,1,8,9,8.0,9.0,8,9.0,1,1,1,0,0,0,32,30,0,0,0,1.0,,,1,1,0,0,0,0,2,1,1,10,10,14,10,4,0,27,6
892,938,2,24,1,8,1,1,2,52,1,12,1,6,4,11,10,9.0,9.0,8,11.0,1,2,2,0,0,0,27,1,0,0,0,1.0,,,1,1,2,2,0,0,0,2,3,14,10,17,13,3,3,33,66
893,939,1,40,2,24,3,2,4,16,3,6,1,3,3,10,9,11.0,1.0,8,1.0,1,1,1,1,0,0,28,6,2,1,1,,,,1,1,0,0,0,0,0,1,2,17,13,20,13,3,0,66,43
894,940,2,16,3,7,3,3,3,16,3,12,1,6,3,11,10,10.0,11.0,8,9.0,1,2,2,0,0,0,28,21,0,0,0,1.0,,,1,2,2,3,0,0,0,2,3,20,13,23,16,3,3,26,29
895,942,2,24,1,7,1,6,4,16,3,8,3,1,2,11,10,10.0,11.0,8,9.0,1,2,1,0,0,0,23,4,0,0,0,,,,2,3,0,0,0,0,0,1,2,2,4,4,4,2,0,37,24
896,943,1,42,1,16,1,8,3,16,3,12,2,2,1,9,10,11.0,11.0,10,1.0,2,1,1,1,0,0,27,5,2,1,1,,,,2,1,1,3,0,0,0,1,3,4,4,8,4,4,0,66,34
897,944,2,16,2,6,3,4,1,7,1,3,1,2,3,8,1,8.0,1.0,8,1.0,1,1,1,2,0,0,7,26,1,2,1,,,,0,0,0,0,0,0,0,1,1,8,4,9,5,1,1,26,15
898,945,1,52,1,16,4,6,3,24,3,3,4,2,4,9,11,10.0,9.0,11,1.0,2,1,1,0,0,2,2,28,1,2,1,,,,2,1,1,3,0,0,0,1,3,9,5,12,6,3,1,74,42
899,946,2,16,3,12,4,2,2,6,2,3,2,3,4,8,1,8.0,1.0,8,1.0,1,1,1,0,0,0,5,26,0,0,0,,,,0,0,0,0,0,0,0,1,1,12,6,13,6,1,0,30,21
900,947,2,42,1,7,4,6,3,16,2,12,2,3,2,9,11,11.0,10.0,10,1.0,2,1,1,0,0,2,7,28,1,2,1,,,,2,1,0,0,0,0,0,1,2,13,8,15,9,2,1,55,26
901,948,1,12,3,4,4,2,2,42,4,40,1,1,4,10,10,8.0,11.0,8,0.0,2,2,2,1,0,0,32,7,2,1,1,,,,2,1,0,0,0,0,0,2,2,15,9,16,11,1,2,18,47
902,949,2,24,4,7,2,3,2,16,2,8,3,1,1,11,10,10.0,9.0,8,9.0,1,1,1,1,0,0,26,4,2,1,1,,,,0,0,0,0,0,0,0,1,1,16,11,18,11,2,0,34,24
903,950,1,50,4,40,4,6,4,52,2,7,1,4,3,9,10,10.0,9.0,11,11.0,2,1,2,0,0,0,21,7,0,0,0,,,,1,2,2,2,0,0,0,2,3,18,11,18,14,0,3,96,96
904,951,2,52,1,12,3,7,2,8,2,3,2,2,2,9,10,10.0,1.0,8,1.0,1,1,1,0,0,0,1,31,0,0,0,2.0,,,0,0,0,0,0,0,0,1,1,18,14,19,17,1,3,71,22
905,952,1,8,1,3,2,2,1,52,1,7,1,4,4,10,9,11.0,10.0,8,1.0,2,1,2,1,0,0,26,21,2,1,1,,,,1,3,2,3,0,0,1,2,2,19,17,20,19,1,2,13,59
906,953,2,24,1,16,2,2,4,52,2,24,1,7,2,9,10,10.0,9.0,11,11.0,2,1,2,1,0,0,27,3,2,1,1,,,,2,1,1,3,2,3,0,2,4,20,19,21,23,1,4,42,75
907,954,1,6,2,3,1,2,3,50,2,16,4,16,2,10,9,11.0,9.0,8,,2,2,2,0,0,1,26,2,2,1,1,,,,2,2,0,0,0,0,0,2,2,21,23,22,25,1,2,11,69
908,956,1,50,4,24,4,6,4,24,1,7,3,1,4,9,10,11.0,11.0,10,9.0,2,1,1,1,0,0,21,24,0,2,2,,,,2,2,1,3,0,0,0,1,3,0,2,3,4,3,2,80,49
909,957,2,16,1,16,1,8,2,12,3,6,3,3,2,8,1,8.0,1.0,8,1.0,1,1,1,2,0,0,22,26,0,2,2,,,,0,0,0,0,0,0,0,1,1,3,4,4,6,1,2,40,31
910,958,2,24,1,8,1,8,2,6,3,2,4,1,2,8,9,8.0,9.0,8,9.0,1,1,1,2,0,0,23,29,0,2,2,,,,0,0,0,0,0,0,0,1,1,4,10,5,12,1,2,40,15
911,959,1,42,1,6,1,2,3,7,4,2,3,2,2,9,1,8.0,1.0,8,1.0,1,1,1,1,0,0,32,25,0,1,2,,,,0,0,0,0,0,0,0,1,1,5,12,8,12,3,0,50,15
912,960,2,42,1,8,3,1,4,52,4,6,1,6,3,10,9,9.0,9.0,11,11.0,1,2,2,0,0,0,7,1,0,0,0,,,,2,1,1,2,2,3,0,2,4,8,12,8,16,0,4,51,66
913,961,1,42,1,7,2,6,4,12,1,6,3,3,2,10,11,11.0,10.0,8,1.0,2,1,2,1,0,0,27,6,2,1,1,,,,2,3,0,0,0,0,1,2,1,8,16,9,17,1,1,55,22
914,962,2,16,4,7,2,2,2,12,3,7,2,6,4,11,11,9.0,9.0,10,10.0,1,2,0,0,0,0,5,21,0,0,0,,,,2,3,0,0,0,0,0,1,2,9,17,11,17,2,0,25,25
915,963,1,7,1,7,4,1,3,24,4,6,2,3,2,10,9,9.0,10.0,8,11.0,1,2,2,1,0,2,24,29,0,2,5,,,,2,3,0,0,0,0,0,2,2,11,17,11,24,0,7,15,34
916,965,1,40,2,16,1,1,4,16,4,4,2,2,4,10,9,11.0,1.0,8,1.0,1,1,1,0,2,0,7,32,0,2,23,,,,0,0,0,0,0,0,0,1,1,1,0,2,23,1,23,57,34
917,966,2,24,2,6,3,4,3,16,3,12,3,1,4,9,9,10.0,10.0,11,11.0,1,2,1,0,1,0,27,23,0,1,1,,,,2,1,1,3,0,0,0,1,3,2,23,6,23,4,0,34,23
918,967,1,16,4,12,4,8,1,40,2,8,2,1,1,10,9,11.0,11.0,9,10.0,1,2,0,0,0,0,22,24,0,0,0,,,,1,2,2,3,1,3,0,1,4,6,23,10,23,4,0,36,53
919,968,2,12,2,4,2,2,2,12,3,6,3,2,4,8,1,8.0,1.0,8,1.0,1,1,1,0,0,0,26,5,0,0,0,,,,0,0,0,0,0,0,0,1,1,10,23,11,23,1,0,18,18
920,969,1,42,1,24,4,3,2,16,1,7,1,2,2,10,9,11.0,1.0,8,1.0,1,1,1,0,0,1,30,25,2,1,1,,,,1,2,0,0,0,0,0,1,2,11,23,14,23,3,0,69,42
921,970,2,24,2,16,3,7,4,8,1,8,3,3,1,8,1,8.0,1.0,8,1.0,1,1,1,0,0,0,3,6,0,0,0,,,,0,0,0,0,0,0,0,1,1,14,23,15,23,1,0,47,27
922,971,1,24,4,3,2,1,3,24,3,8,1,1,4,10,10,11.0,11.0,8,,2,0,2,0,0,0,6,4,0,0,0,,,,1,2,0,0,0,0,0,2,2,15,23,15,25,0,2,28,28
923,972,1,50,4,16,4,16,4,52,2,8,1,2,3,9,11,9.0,9.0,8,-50.0,2,1,1,2,0,0,2,5,1,2,1,1.0,1.0,1.0,1,2,0,0,0,0,2,1,1,0,2,1,3,1,1,82,70
924,973,2,7,3,6,3,4,3,24,1,16,2,4,3,9,10,11.0,9.0,8,-50.0,2,1,2,2,0,0,7,29,1,2,1,1.0,1.0,1.0,2,3,0,0,0,0,1,2,1,1,3,1,5,0,2,17,34
925,974,1,42,1,16,1,1,3,12,4,8,2,4,3,9,9,10.0,10.0,8,-50.0,2,1,1,1,0,2,7,27,0,1,5,1.0,1.0,1.0,1,2,0,0,0,0,2,1,1,1,5,7,5,6,0,59,32
926,975,2,24,2,8,2,6,3,24,3,4,1,1,3,9,11,10.0,9.0,8,-50.0,2,1,1,2,0,0,3,31,1,2,1,1.0,1.0,1.0,1,2,0,0,0,0,2,1,1,7,5,8,6,1,1,38,33
927,976,1,7,1,6,1,4,3,50,4,12,4,3,1,9,10,10.0,9.0,8,-50.0,2,1,2,1,0,0,7,6,2,1,1,1.0,1.0,1.0,2,3,0,0,0,0,1,2,1,8,6,9,7,1,1,17,59
928,977,2,40,2,6,2,1,1,16,2,16,2,2,3,9,10,10.0,9.0,8,8.0,1,1,1,1,0,0,31,5,2,1,1,1.0,1.0,1.0,1,2,0,0,0,0,0,1,2,9,7,12,7,3,0,47,24
929,978,1,24,2,7,2,2,2,24,1,2,1,1,2,9,11,10.0,9.0,8,-50.0,2,1,1,2,0,0,5,29,1,2,1,1.0,1.0,1.0,1,2,0,0,0,0,2,1,1,12,7,13,8,1,1,33,32
930,979,2,12,2,6,2,3,3,16,2,6,4,3,4,11,10,9.0,11.0,8,9.0,1,2,1,2,0,0,27,6,1,2,1,1.0,1.0,1.0,0,0,0,0,0,0,0,1,1,13,8,14,9,1,1,21,25
931,980,1,4,4,3,4,2,1,16,4,8,1,7,3,9,9,10.0,10.0,8,-50.0,2,2,2,0,0,0,38,22,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0,2,1,14,9,17,10,3,1,9,26
932,981,2,16,3,12,3,6,3,7,2,4,3,3,2,10,11,9.0,8.0,8,8.0,1,1,1,2,0,0,2,27,1,2,1,1.0,1.0,1.0,0,0,0,0,0,0,0,1,1,17,10,18,11,1,1,34,22
933,982,1,7,3,2,3,1,2,8,1,3,2,1,1,8,-50,8.0,-50.0,8,-50.0,2,2,2,0,0,0,5,26,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0,2,1,18,11,18,12,0,1,10,11
934,983,2,24,1,16,1,7,2,42,4,16,1,2,2,11,10,9.0,11.0,8,9.0,1,2,1,2,0,0,3,27,1,2,1,1.0,1.0,1.0,1,3,0,0,0,0,2,1,1,18,12,19,13,1,1,47,60
935,984,1,2,1,1,1,1,2,50,1,24,4,12,3,8,-50,8.0,-50.0,8,-50.0,2,2,2,1,0,0,33,3,2,1,1,1.0,1.0,1.0,0,0,0,0,0,0,0,2,1,19,13,20,14,1,1,4,63
936,985,2,24,3,16,3,1,4,42,1,24,1,8,4,11,10,0.0,11.0,8,-50.0,0,2,2,1,0,0,4,23,0,1,2,1.0,1.0,1.0,2,1,0,0,0,0,0,2,2,20,14,22,16,2,2,41,66
937,986,1,8,2,7,2,3,1,24,4,6,3,1,4,9,10,10.0,9.0,8,-50.0,2,1,2,2,0,0,6,4,1,2,1,1.0,1.0,1.0,2,3,0,0,0,0,1,2,1,22,16,22,18,0,2,18,32
938,987,2,24,4,24,4,8,1,50,1,16,4,1,3,10,10,9.0,11.0,8,9.0,1,2,1,0,0,0,3,4,0,1,0,1.0,1.0,1.0,1,3,0,0,0,0,2,1,1,22,18,23,18,1,0,56,75
939,988,2,8,4,4,4,3,3,24,3,8,1,8,1,9,9,1.0,-50.0,8,-50.0,2,2,2,2,0,0,7,3,1,2,1,1.0,1.0,1.0,2,1,0,0,0,0,1,2,1,0,0,0,2,0,2,15,36
940,989,1,8,1,6,1,1,3,16,1,12,1,8,2,9,11,9.0,-50.0,8,-50.0,2,2,2,0,0,0,24,2,0,1,0,1.0,1.0,1.0,2,1,0,0,0,0,1,2,1,0,2,3,3,3,1,15,30
941,990,2,24,2,8,2,7,2,16,3,8,2,4,3,11,11,9.0,10.0,8,9.0,1,2,1,2,0,0,3,22,0,1,2,1.0,1.0,1.0,1,3,0,0,0,0,2,1,1,3,3,6,3,3,0,39,28
